ID,Name,Team,Bonk Points Won
33566,bludmoneyy,$FP x Coinbase wen?,27290.0
19121,Crypto.Doro,$FP x Coinbase wen?,2425.0
42316,David Marr,$FP x Coinbase wen?,58220.0
63536,His Dudeness,$FP x Coinbase wen?,14854.0
40498,jahke,$FP x Coinbase wen?,36887.0
30494,Lapsus,$FP x Coinbase wen?,133046.0
60717,OddlyAugmented,$FP x Coinbase wen?,20218.0
5175,Relicz,$FP x Coinbase wen?,22970.0
41737,Saltimbanco,$FP x Coinbase wen?,1310.0
60427,Semente Cripto,$FP x Coinbase wen?,35.0
8761,Seth Roller,$FP x Coinbase wen?,2589.0
19346,Shugs,$FP x Coinbase wen?,2285.0
14992,taylorr,$FP x Coinbase wen?,2235.0
25652,tofu167,$FP x Coinbase wen?,11373.0
64875,17764,FRENEMIES,2156.0
8070,44huntereth,FRENEMIES,0.0
7647,abnormality,FRENEMIES,1560.0
15491,Bcat,FRENEMIES,3352.0
7573,brocninbuck,FRENEMIES,0.0
41681,Celinho,FRENEMIES,0.0
14616,Choyna,FRENEMIES,1165.0
7826,chuck,FRENEMIES,0.0
15510,Cincinnatus,FRENEMIES,6782.0
7760,cryptomozart,FRENEMIES,20828.0
31922,Dirt&Soul,FRENEMIES,1522.0
67481,Ducktaari,FRENEMIES,3128.0
4835,Eben,FRENEMIES,1734.0
66402,EINSTEIN,FRENEMIES,3660.0
18594,Froomy,FRENEMIES,35782.0
67244,gloGG,FRENEMIES,272.0
65967,i420spit710fire,FRENEMIES,346.0
26084,jguest,FRENEMIES,7594.0
41756,KidQuick,FRENEMIES,16624.0
48523,KoreanAppalachian,FRENEMIES,10218.0
21735,Lavel,FRENEMIES,43396.0
13689,Lite_God,FRENEMIES,38.0
15161,LuckyShot27,FRENEMIES,10357.0
61087,marcuswithu,FRENEMIES,611.0
20211,maxfromtheblock,FRENEMIES,6207.0
64470,mikey92557,FRENEMIES,338.0
67683,MindOverMana,FRENEMIES,0.0
49436,Mr.Nobody,FRENEMIES,29031.0
25989,Mun1a,FRENEMIES,0.0
35268,Nikza,FRENEMIES,908.0
7852,noobcoin,FRENEMIES,601.0
55958,Rayzo973,FRENEMIES,3227.0
30135,Sargent.eth,FRENEMIES,2831.0
19428,selwheezie,FRENEMIES,0.0
28653,Sennas,FRENEMIES,10538.0
62963,SmokinToken,FRENEMIES,2331.0
64875,Tugz,FRENEMIES,2156.0
11169,uk3,FRENEMIES,8481.0
15953,What do you mean?,FRENEMIES,1156.0
42192,xyz_6969,FRENEMIES,974.0
33355,Zaampaarstin,FRENEMIES,572.0
