ID,Name,Team,Bonk Points Won
33566,bludmoneyy,$FP x Coinbase wen?,23698.0
19121,Crypto.Doro,$FP x Coinbase wen?,1482.0
42316,David Marr,$FP x Coinbase wen?,82686.0
63536,His Dudeness,$FP x Coinbase wen?,15086.0
40498,jahke,$FP x Coinbase wen?,6029.0
30494,Lapsus,$FP x Coinbase wen?,32565.0
60717,OddlyAugmented,$FP x Coinbase wen?,58578.0
5175,Relicz,$FP x Coinbase wen?,5059.0
41737,Saltimbanco,$FP x Coinbase wen?,0.0
60427,Semente Cripto,$FP x Coinbase wen?,66.0
8761,Seth Roller,$FP x Coinbase wen?,1391.0
19346,Shugs,$FP x Coinbase wen?,1278.0
14992,taylorr,$FP x Coinbase wen?,3189.0
25652,tofu167,$FP x Coinbase wen?,4692.0
64875,17764,FRENEMIES,2116.0
8070,44huntereth,FRENEMIES,76.0
7647,abnormality,FRENEMIES,1216.0
15491,Bcat,FRENEMIES,1495.0
7573,brocninbuck,FRENEMIES,0.0
41681,Celinho,FRENEMIES,208.0
14616,Choyna,FRENEMIES,4223.0
7826,chuck,FRENEMIES,0.0
15510,Cincinnatus,FRENEMIES,8328.0
7760,cryptomozart,FRENEMIES,0.0
31922,Dirt&Soul,FRENEMIES,2112.0
67481,Ducktaari,FRENEMIES,0.0
4835,Eben,FRENEMIES,1820.0
66402,EINSTEIN,FRENEMIES,50.0
18594,Froomy,FRENEMIES,0.0
67244,gloGG,FRENEMIES,871.0
65967,i420spit710fire,FRENEMIES,12.0
26084,jguest,FRENEMIES,11972.0
41756,KidQuick,FRENEMIES,11547.0
48523,KoreanAppalachian,FRENEMIES,7182.0
21735,Lavel,FRENEMIES,28373.0
13689,Lite_God,FRENEMIES,201.0
15161,LuckyShot27,FRENEMIES,4319.0
61087,marcuswithu,FRENEMIES,275.0
20211,maxfromtheblock,FRENEMIES,5182.0
64470,mikey92557,FRENEMIES,2227.0
67683,MindOverMana,FRENEMIES,42.0
49436,Mr.Nobody,FRENEMIES,0.0
25989,Mun1a,FRENEMIES,0.0
35268,Nikza,FRENEMIES,0.0
7852,noobcoin,FRENEMIES,0.0
55958,Rayzo973,FRENEMIES,8480.0
30135,Sargent.eth,FRENEMIES,1420.0
19428,selwheezie,FRENEMIES,0.0
28653,Sennas,FRENEMIES,16559.0
62963,SmokinToken,FRENEMIES,4207.0
64875,Tugz,FRENEMIES,2116.0
11169,uk3,FRENEMIES,0.0
15953,What do you mean?,FRENEMIES,505.0
42192,xyz_6969,FRENEMIES,0.0
33355,Zaampaarstin,FRENEMIES,4596.0
